condition,epoch,window,observable,k,metric,value
rho5_eta2_tau20_eeon,0,exec,jpca,10,mean_tangling,0.09502615777214896
rho5_eta2_tau20_eeon,0,exec,jpca,10,shuffle_r2_mean,0.1134778579522903
rho5_eta2_tau20_eeon,0,exec,jpca,10,shuffle_r2_std,0.025347316228356988
rho5_eta2_tau20_eeon,0,exec,jpca,10,r2_above_shuffle,-0.047309377395466964
rho5_eta2_tau20_eeon,0,prep_vs_exec,orthogonality,6,mean_angle_deg,35.592428622212644
rho5_eta2_tau20_eeon,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta2_tau20_eeon,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta2_tau20_eeon,0,prep_vs_exec,orthogonality,6,z_vs_null,-92.95143617780317
rho5_eta2_tau20_eeon,0,prep,cv_stability,6,fold_subspace_angle_deg,44.399783652110806
rho5_eta2_tau20_eeon,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta2_tau20_eeon,0,exec,cv_stability,6,fold_subspace_angle_deg,42.16943492523021
rho5_eta2_tau20_eeon,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta2_tau20_eeon,50,prep,pr,,participation_ratio,24.870606303430577
rho5_eta2_tau20_eeon,50,exec,pr,,participation_ratio,26.112988136634254
rho5_eta2_tau20_eeon,50,exec,jpca,4,r2_skew,0.002198227425852295
rho5_eta2_tau20_eeon,50,exec,jpca,4,r2_full,0.017668705856904943
rho5_eta2_tau20_eeon,50,exec,jpca,4,omega_rad_per_bin,0.004338348531363169
rho5_eta2_tau20_eeon,50,exec,jpca,4,freq_hz,0.0690469613621913
rho5_eta2_tau20_eeon,50,exec,jpca,4,direction_consistency,0.75
rho5_eta2_tau20_eeon,50,exec,jpca,4,mean_tangling,0.14960940007723864
rho5_eta2_tau20_eeon,50,exec,jpca,4,shuffle_r2_mean,0.0158311034356614
rho5_eta2_tau20_eeon,50,exec,jpca,4,shuffle_r2_std,0.011137721947457322
rho5_eta2_tau20_eeon,50,exec,jpca,4,r2_above_shuffle,-0.013632876009809104
rho5_eta2_tau20_eeon,50,exec,jpca,6,r2_skew,0.006662522696720741
rho5_eta2_tau20_eeon,50,exec,jpca,6,r2_full,0.015810473219882493
rho5_eta2_tau20_eeon,50,exec,jpca,6,omega_rad_per_bin,0.014866240968680045
rho5_eta2_tau20_eeon,50,exec,jpca,6,freq_hz,0.2366035735360676
rho5_eta2_tau20_eeon,50,exec,jpca,6,direction_consistency,0.625
rho5_eta2_tau20_eeon,50,exec,jpca,6,mean_tangling,0.2294156622690697
rho5_eta2_tau20_eeon,50,exec,jpca,6,shuffle_r2_mean,0.044308878734819604
rho5_eta2_tau20_eeon,50,exec,jpca,6,shuffle_r2_std,0.013973769383471885
rho5_eta2_tau20_eeon,50,exec,jpca,6,r2_above_shuffle,-0.03764635603809886
rho5_eta2_tau20_eeon,50,exec,jpca,10,r2_skew,0.09074582142286647
rho5_eta2_tau20_eeon,50,exec,jpca,10,r2_full,0.12172988794353323
rho5_eta2_tau20_eeon,50,exec,jpca,10,omega_rad_per_bin,0.08125290382582177
rho5_eta2_tau20_eeon,50,exec,jpca,10,freq_hz,1.2931801284449909
rho5_eta2_tau20_eeon,50,exec,jpca,10,direction_consistency,1.0
rho5_eta2_tau20_eeon,50,exec,jpca,10,mean_tangling,0.15139300975326983
rho5_eta2_tau20_eeon,50,exec,jpca,10,shuffle_r2_mean,0.10486677787184631
rho5_eta2_tau20_eeon,50,exec,jpca,10,shuffle_r2_std,0.02119950834619271
rho5_eta2_tau20_eeon,50,exec,jpca,10,r2_above_shuffle,-0.014120956448979843
rho5_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,mean_angle_deg,42.96372534390815
rho5_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta2_tau20_eeon,50,prep_vs_exec,orthogonality,6,z_vs_null,-79.31621232359244
rho5_eta2_tau20_eeon,50,prep,cv_stability,6,fold_subspace_angle_deg,51.080081417824
rho5_eta2_tau20_eeon,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta2_tau20_eeon,50,exec,cv_stability,6,fold_subspace_angle_deg,51.132673225940394
rho5_eta2_tau20_eeon,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta2_tau20_eeon,100,prep,pr,,participation_ratio,27.575861100563387
rho5_eta2_tau20_eeon,100,exec,pr,,participation_ratio,28.264816805678965
rho5_eta2_tau20_eeon,100,exec,jpca,4,r2_skew,0.0030711075264919785
rho5_eta2_tau20_eeon,100,exec,jpca,4,r2_full,0.02616608019929234
rho5_eta2_tau20_eeon,100,exec,jpca,4,omega_rad_per_bin,0.0044822607676644755
rho5_eta2_tau20_eeon,100,exec,jpca,4,freq_hz,0.07133739574006746
rho5_eta2_tau20_eeon,100,exec,jpca,4,direction_consistency,0.75
rho5_eta2_tau20_eeon,100,exec,jpca,4,mean_tangling,0.12387319080041474
rho5_eta2_tau20_eeon,100,exec,jpca,4,shuffle_r2_mean,0.02962113704318594
rho5_eta2_tau20_eeon,100,exec,jpca,4,shuffle_r2_std,0.012361250681284078
rho5_eta2_tau20_eeon,100,exec,jpca,4,r2_above_shuffle,-0.02655002951669396
rho5_eta2_tau20_eeon,100,exec,jpca,6,r2_skew,0.008265525601975243
rho5_eta2_tau20_eeon,100,exec,jpca,6,r2_full,0.017058636901039703
rho5_eta2_tau20_eeon,100,exec,jpca,6,omega_rad_per_bin,0.012983028982123595
rho5_eta2_tau20_eeon,100,exec,jpca,6,freq_hz,0.20663132388103084
rho5_eta2_tau20_eeon,100,exec,jpca,6,direction_consistency,0.75
rho5_eta2_tau20_eeon,100,exec,jpca,6,mean_tangling,0.18943659892959866
rho5_eta2_tau20_eeon,100,exec,jpca,6,shuffle_r2_mean,0.05246160459787358
rho5_eta2_tau20_eeon,100,exec,jpca,6,shuffle_r2_std,0.027133347922014016
rho5_eta2_tau20_eeon,100,exec,jpca,6,r2_above_shuffle,-0.044196078995898336
rho5_eta2_tau20_eeon,100,exec,jpca,10,r2_skew,0.07297407093510166
rho5_eta2_tau20_eeon,100,exec,jpca,10,r2_full,0.0817194734940887
rho5_eta2_tau20_eeon,100,exec,jpca,10,omega_rad_per_bin,0.0798294055726503
rho5_eta2_tau20_eeon,100,exec,jpca,10,freq_hz,1.270524450097499
rho5_eta2_tau20_eeon,100,exec,jpca,10,direction_consistency,0.75
rho5_eta2_tau20_eeon,100,exec,jpca,10,mean_tangling,0.13337527637928534
rho5_eta2_tau20_eeon,100,exec,jpca,10,shuffle_r2_mean,0.14107727604778547
rho5_eta2_tau20_eeon,100,exec,jpca,10,shuffle_r2_std,0.03714018583276815
rho5_eta2_tau20_eeon,100,exec,jpca,10,r2_above_shuffle,-0.0681032051126838
rho5_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,mean_angle_deg,44.886336279197224
rho5_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
rho5_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
rho5_eta2_tau20_eeon,100,prep_vs_exec,orthogonality,6,z_vs_null,-75.75981899457852
rho5_eta2_tau20_eeon,100,prep,cv_stability,6,fold_subspace_angle_deg,54.687889035342195
rho5_eta2_tau20_eeon,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho5_eta2_tau20_eeon,100,exec,cv_stability,6,fold_subspace_angle_deg,53.04075251993545
rho5_eta2_tau20_eeon,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
