condition,epoch,window,observable,k,metric,value
rho1.5_eta0.5_tau10_eeon,100,prep_vs_exec,orthogonality,6,z_vs_null,-7.132570832432188
rho1.5_eta0.5_tau10_eeon,100,prep,cv_stability,6,fold_subspace_angle_deg,50.231303349660514
rho1.5_eta0.5_tau10_eeon,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau10_eeon,100,exec,cv_stability,6,fold_subspace_angle_deg,84.39912217417009
rho1.5_eta0.5_tau10_eeon,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
rho1.5_eta0.5_tau20_eeoff,0,prep,pr,,participation_ratio,10.003205987452166
rho1.5_eta0.5_tau20_eeoff,0,exec,pr,,participation_ratio,52.74785148141399
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,r2_skew,0.06582542976624661
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,r2_full,0.06607523814453808
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,omega_rad_per_bin,0.049695914249791286
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,freq_hz,0.7909350404325243
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,direction_consistency,0.75
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,mean_tangling,0.3048047249646191
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,shuffle_r2_mean,0.05098912186137836
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,shuffle_r2_std,0.04129512120119175
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,4,r2_above_shuffle,0.01483630790486825
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,r2_skew,0.06849657011038957
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,r2_full,0.06978529854043647
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,omega_rad_per_bin,0.059841585274371126
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,freq_hz,0.9524084098871338
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,direction_consistency,0.875
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,mean_tangling,0.2121022026008231
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,shuffle_r2_mean,0.08152268343932287
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,shuffle_r2_std,0.02577172537673779
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,6,r2_above_shuffle,-0.013026113328933303
rho1.5_eta0.5_tau20_eeoff,0,exec,jpca,10,r2_skew,0.15505523959755096
