condition,epoch,window,observable,k,metric,value
autonomous_istdp_long800,400,exec,jpca,6,shuffle_r2_mean,0.08913326563505354
autonomous_istdp_long800,400,exec,jpca,6,shuffle_r2_std,0.03510583946268837
autonomous_istdp_long800,400,exec,jpca,6,r2_above_shuffle,-0.048500902125049886
autonomous_istdp_long800,400,exec,jpca,10,r2_skew,0.1639718009690736
autonomous_istdp_long800,400,exec,jpca,10,r2_full,0.16763190230379366
autonomous_istdp_long800,400,exec,jpca,10,omega_rad_per_bin,0.11307475279662664
autonomous_istdp_long800,400,exec,jpca,10,freq_hz,1.7996405846477246
autonomous_istdp_long800,400,exec,jpca,10,direction_consistency,1.0
autonomous_istdp_long800,400,exec,jpca,10,mean_tangling,0.13795809553692182
autonomous_istdp_long800,400,exec,jpca,10,shuffle_r2_mean,0.1512143308263528
autonomous_istdp_long800,400,exec,jpca,10,shuffle_r2_std,0.027072559006158944
autonomous_istdp_long800,400,exec,jpca,10,r2_above_shuffle,0.0127574701427208
autonomous_istdp_long800,400,prep_vs_exec,orthogonality,6,mean_angle_deg,84.45112302425122
autonomous_istdp_long800,400,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
autonomous_istdp_long800,400,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
autonomous_istdp_long800,400,prep_vs_exec,orthogonality,6,z_vs_null,-2.5739543657518764
autonomous_istdp_long800,400,prep,cv_stability,6,fold_subspace_angle_deg,53.86524975730917
autonomous_istdp_long800,400,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
autonomous_istdp_long800,400,exec,cv_stability,6,fold_subspace_angle_deg,81.57887246984805
autonomous_istdp_long800,400,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
autonomous_istdp_long800,800,prep,pr,,participation_ratio,21.395318462013133
autonomous_istdp_long800,800,exec,pr,,participation_ratio,53.45360797130567
autonomous_istdp_long800,800,exec,jpca,4,r2_skew,0.07298457525637558
autonomous_istdp_long800,800,exec,jpca,4,r2_full,0.07501214230005138
autonomous_istdp_long800,800,exec,jpca,4,omega_rad_per_bin,0.05612286420847564
autonomous_istdp_long800,800,exec,jpca,4,freq_hz,0.893223125925411
autonomous_istdp_long800,800,exec,jpca,4,direction_consistency,1.0
autonomous_istdp_long800,800,exec,jpca,4,mean_tangling,0.3444555251017341
autonomous_istdp_long800,800,exec,jpca,4,shuffle_r2_mean,0.04739942554370662
autonomous_istdp_long800,800,exec,jpca,4,shuffle_r2_std,0.018239400579011855
autonomous_istdp_long800,800,exec,jpca,4,r2_above_shuffle,0.02558514971266896
autonomous_istdp_long800,800,exec,jpca,6,r2_skew,0.15285631815958411
autonomous_istdp_long800,800,exec,jpca,6,r2_full,0.15699537199053748
autonomous_istdp_long800,800,exec,jpca,6,omega_rad_per_bin,0.08771291157033481
autonomous_istdp_long800,800,exec,jpca,6,freq_hz,1.3959943449401084
autonomous_istdp_long800,800,exec,jpca,6,direction_consistency,1.0
autonomous_istdp_long800,800,exec,jpca,6,mean_tangling,0.2073330416635926
