condition,epoch,window,observable,k,metric,value
eeasym_r2,0,exec,jpca,6,shuffle_r2_std,0.02034210777642003
eeasym_r2,0,exec,jpca,6,r2_above_shuffle,-0.017048217912430635
eeasym_r2,0,exec,jpca,10,r2_skew,0.14692695904837116
eeasym_r2,0,exec,jpca,10,r2_full,0.15419876589818415
eeasym_r2,0,exec,jpca,10,omega_rad_per_bin,0.08437985811619779
eeasym_r2,0,exec,jpca,10,freq_hz,1.3429471516585663
eeasym_r2,0,exec,jpca,10,direction_consistency,0.875
eeasym_r2,0,exec,jpca,10,mean_tangling,0.13521244844400293
eeasym_r2,0,exec,jpca,10,shuffle_r2_mean,0.14923505269837764
eeasym_r2,0,exec,jpca,10,shuffle_r2_std,0.02901740245011083
eeasym_r2,0,exec,jpca,10,r2_above_shuffle,-0.0023080936500064764
eeasym_r2,0,prep_vs_exec,orthogonality,6,mean_angle_deg,80.82072219803631
eeasym_r2,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r2,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r2,0,prep_vs_exec,orthogonality,6,z_vs_null,-9.28937090844206
eeasym_r2,0,prep,cv_stability,6,fold_subspace_angle_deg,48.86673963638665
eeasym_r2,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r2,0,exec,cv_stability,6,fold_subspace_angle_deg,80.90579105605947
eeasym_r2,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r2,50,prep,pr,,participation_ratio,11.844330907609239
eeasym_r2,50,exec,pr,,participation_ratio,53.72220884970346
eeasym_r2,50,exec,jpca,4,r2_skew,0.10904443335483682
eeasym_r2,50,exec,jpca,4,r2_full,0.11005671767931657
eeasym_r2,50,exec,jpca,4,omega_rad_per_bin,0.053226045954746476
eeasym_r2,50,exec,jpca,4,freq_hz,0.8471188314934281
eeasym_r2,50,exec,jpca,4,direction_consistency,1.0
eeasym_r2,50,exec,jpca,4,mean_tangling,0.1998072835871958
eeasym_r2,50,exec,jpca,4,shuffle_r2_mean,0.04248886756350552
eeasym_r2,50,exec,jpca,4,shuffle_r2_std,0.018090416716802272
eeasym_r2,50,exec,jpca,4,r2_above_shuffle,0.0665555657913313
eeasym_r2,50,exec,jpca,6,r2_skew,0.09563374639068556
eeasym_r2,50,exec,jpca,6,r2_full,0.09697496349164392
eeasym_r2,50,exec,jpca,6,omega_rad_per_bin,0.05554237051414059
eeasym_r2,50,exec,jpca,6,freq_hz,0.8839842818367012
eeasym_r2,50,exec,jpca,6,direction_consistency,0.875
eeasym_r2,50,exec,jpca,6,mean_tangling,0.15158918360511267
eeasym_r2,50,exec,jpca,6,shuffle_r2_mean,0.08519179552213149
eeasym_r2,50,exec,jpca,6,shuffle_r2_std,0.02815668927462441
eeasym_r2,50,exec,jpca,6,r2_above_shuffle,0.010441950868554067
eeasym_r2,50,exec,jpca,10,r2_skew,0.1738101183505193
eeasym_r2,50,exec,jpca,10,r2_full,0.17807815597988919
eeasym_r2,50,exec,jpca,10,omega_rad_per_bin,0.09099012342948705
eeasym_r2,50,exec,jpca,10,freq_hz,1.4481527916344545
eeasym_r2,50,exec,jpca,10,direction_consistency,1.0
eeasym_r2,50,exec,jpca,10,mean_tangling,0.11722886236820246
eeasym_r2,50,exec,jpca,10,shuffle_r2_mean,0.14930028918549487
eeasym_r2,50,exec,jpca,10,shuffle_r2_std,0.02979394069399267
eeasym_r2,50,exec,jpca,10,r2_above_shuffle,0.02450982916502442
eeasym_r2,50,prep_vs_exec,orthogonality,6,mean_angle_deg,81.52960430142518
eeasym_r2,50,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r2,50,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r2,50,prep_vs_exec,orthogonality,6,z_vs_null,-7.978100106182495
eeasym_r2,50,prep,cv_stability,6,fold_subspace_angle_deg,48.81793466363676
eeasym_r2,50,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r2,50,exec,cv_stability,6,fold_subspace_angle_deg,83.50130524412239
eeasym_r2,50,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r2,100,prep,pr,,participation_ratio,14.15595730726587
eeasym_r2,100,exec,pr,,participation_ratio,53.57975373072583
eeasym_r2,100,exec,jpca,4,r2_skew,0.01695169114579198
eeasym_r2,100,exec,jpca,4,r2_full,0.01771259632788791
eeasym_r2,100,exec,jpca,4,omega_rad_per_bin,0.02473541545532723
eeasym_r2,100,exec,jpca,4,freq_hz,0.3936763639146994
eeasym_r2,100,exec,jpca,4,direction_consistency,0.625
eeasym_r2,100,exec,jpca,4,mean_tangling,0.2746039159533358
eeasym_r2,100,exec,jpca,4,shuffle_r2_mean,0.05998079861080321
eeasym_r2,100,exec,jpca,4,shuffle_r2_std,0.02790396020218077
eeasym_r2,100,exec,jpca,4,r2_above_shuffle,-0.04302910746501123
eeasym_r2,100,exec,jpca,6,r2_skew,0.04394297546625503
eeasym_r2,100,exec,jpca,6,r2_full,0.04597875316626876
eeasym_r2,100,exec,jpca,6,omega_rad_per_bin,0.04448565841906883
eeasym_r2,100,exec,jpca,6,freq_hz,0.7080112434092395
eeasym_r2,100,exec,jpca,6,direction_consistency,0.75
eeasym_r2,100,exec,jpca,6,mean_tangling,0.18067282351521655
eeasym_r2,100,exec,jpca,6,shuffle_r2_mean,0.09177882446679975
eeasym_r2,100,exec,jpca,6,shuffle_r2_std,0.026433231020196284
eeasym_r2,100,exec,jpca,6,r2_above_shuffle,-0.04783584900054472
eeasym_r2,100,exec,jpca,10,r2_skew,0.17411535963432434
eeasym_r2,100,exec,jpca,10,r2_full,0.17699046680381725
eeasym_r2,100,exec,jpca,10,omega_rad_per_bin,0.10189039837303976
eeasym_r2,100,exec,jpca,10,freq_hz,1.621636055467169
eeasym_r2,100,exec,jpca,10,direction_consistency,1.0
eeasym_r2,100,exec,jpca,10,mean_tangling,0.1408988509003951
eeasym_r2,100,exec,jpca,10,shuffle_r2_mean,0.15208558636657432
eeasym_r2,100,exec,jpca,10,shuffle_r2_std,0.020592810108898893
eeasym_r2,100,exec,jpca,10,r2_above_shuffle,0.02202977326775002
eeasym_r2,100,prep_vs_exec,orthogonality,6,mean_angle_deg,84.03061319817095
eeasym_r2,100,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r2,100,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r2,100,prep_vs_exec,orthogonality,6,z_vs_null,-3.351801985781043
eeasym_r2,100,prep,cv_stability,6,fold_subspace_angle_deg,50.04109262120109
eeasym_r2,100,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r2,100,exec,cv_stability,6,fold_subspace_angle_deg,83.87631268632043
eeasym_r2,100,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r4,0,prep,pr,,participation_ratio,9.632025846745712
eeasym_r4,0,exec,pr,,participation_ratio,52.82575127163855
eeasym_r4,0,exec,jpca,4,r2_skew,0.022793415453747468
eeasym_r4,0,exec,jpca,4,r2_full,0.02353627266593117
eeasym_r4,0,exec,jpca,4,omega_rad_per_bin,0.02716709126596003
eeasym_r4,0,exec,jpca,4,freq_hz,0.4323776864406196
eeasym_r4,0,exec,jpca,4,direction_consistency,0.625
eeasym_r4,0,exec,jpca,4,mean_tangling,0.3377232255917402
eeasym_r4,0,exec,jpca,4,shuffle_r2_mean,0.047673203284001084
eeasym_r4,0,exec,jpca,4,shuffle_r2_std,0.027428064782992003
eeasym_r4,0,exec,jpca,4,r2_above_shuffle,-0.024879787830253616
eeasym_r4,0,exec,jpca,6,r2_skew,0.06335204591507637
eeasym_r4,0,exec,jpca,6,r2_full,0.06599475034079805
eeasym_r4,0,exec,jpca,6,omega_rad_per_bin,0.05780233771234398
eeasym_r4,0,exec,jpca,6,freq_hz,0.9199527769186622
eeasym_r4,0,exec,jpca,6,direction_consistency,0.875
eeasym_r4,0,exec,jpca,6,mean_tangling,0.20858115296698151
eeasym_r4,0,exec,jpca,6,shuffle_r2_mean,0.08040026382750701
eeasym_r4,0,exec,jpca,6,shuffle_r2_std,0.02034210777642003
eeasym_r4,0,exec,jpca,6,r2_above_shuffle,-0.017048217912430635
eeasym_r4,0,exec,jpca,10,r2_skew,0.14692695904837116
eeasym_r4,0,exec,jpca,10,r2_full,0.15419876589818415
eeasym_r4,0,exec,jpca,10,omega_rad_per_bin,0.08437985811619779
eeasym_r4,0,exec,jpca,10,freq_hz,1.3429471516585663
eeasym_r4,0,exec,jpca,10,direction_consistency,0.875
eeasym_r4,0,exec,jpca,10,mean_tangling,0.13521244844400293
eeasym_r4,0,exec,jpca,10,shuffle_r2_mean,0.14923505269837764
eeasym_r4,0,exec,jpca,10,shuffle_r2_std,0.02901740245011083
eeasym_r4,0,exec,jpca,10,r2_above_shuffle,-0.0023080936500064764
eeasym_r4,0,prep_vs_exec,orthogonality,6,mean_angle_deg,80.82072219803631
eeasym_r4,0,prep_vs_exec,orthogonality,6,null_mean_deg,85.84262063227922
eeasym_r4,0,prep_vs_exec,orthogonality,6,null_std_deg,0.5406069456952225
eeasym_r4,0,prep_vs_exec,orthogonality,6,z_vs_null,-9.28937090844206
eeasym_r4,0,prep,cv_stability,6,fold_subspace_angle_deg,48.86673963638665
eeasym_r4,0,prep,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r4,0,exec,cv_stability,6,fold_subspace_angle_deg,80.90579105605947
eeasym_r4,0,exec,cv_stability,6,random_subspace_angle_deg,85.8921540478946
eeasym_r4,50,prep,pr,,participation_ratio,11.128871102293186
